79637,1.0
77605,1.0
109353,0.0
52332,1.0
86969,1.0
109365,0.0
35495,1.0
82022,1.0
18111,1.0
483,0.0
150968,1.0
146811,0.0
63072,0.0
11818,0.0
110484,0.0
63,0.0
57784,1.0
57135,1.0
99871,1.0
151799,0.0
25575,0.0
142585,1.0
87723,1.0
24876,1.0
1896,0.0
92883,1.0
130731,1.0
70990,0.0
41118,0.0
37746,1.0
37794,1.0
10458,1.0
50020,1.0
145682,0.0
98316,1.0
121688,0.0
30226,0.0
20760,0.0
6065,1.0
33513,0.0
68921,1.0
131719,0.0
25648,0.0
38073,0.0
119153,1.0
20810,1.0
72378,1.0
36515,1.0
99876,0.0
89894,0.0
145018,0.0
46061,0.0
111375,1.0
50727,1.0
151186,1.0
85971,0.0
152965,1.0
27220,0.0
15018,0.0
141982,0.0
89555,1.0
140853,0.0
31442,0.0
109858,0.0
91792,1.0
19092,0.0
62073,0.0
7879,0.0
43972,1.0
76114,1.0
87609,1.0
101766,1.0
125652,1.0
1586,1.0
122331,1.0
105969,0.0
152768,0.0
30364,0.0
99916,1.0
81495,0.0
104261,1.0
69138,1.0
100656,0.0
99364,1.0
25339,0.0
130929,1.0
64051,1.0
102954,1.0
20216,1.0
50072,1.0
16410,1.0
66303,0.0
105812,1.0
58256,1.0
72559,1.0
118766,1.0
10192,1.0
93820,0.0
103522,1.0
148291,0.0
6375,0.0
10861,1.0
66102,1.0
12761,1.0
108496,1.0
49267,1.0
75591,0.0
42682,1.0
111281,0.0
28685,1.0
106503,1.0
17142,0.0
399,0.0
60953,0.0
37489,1.0
146063,0.0
12675,0.0
108407,1.0
104198,1.0
83709,0.0
7681,1.0
23661,0.0
74108,0.0
4882,1.0
66034,1.0
120839,0.0
100981,0.0
153543,0.0
144478,1.0
65665,0.0
89072,0.0
111526,0.0
117064,1.0
108428,1.0
66955,1.0
14645,1.0
10387,0.0
133744,1.0
30780,1.0
45697,0.0
7111,0.0
72267,0.0
152605,0.0
131412,1.0
153157,1.0
114588,1.0
116749,1.0
100300,1.0
114425,1.0
53002,0.0
6200,0.0
102325,1.0
94412,1.0
66200,1.0
49961,1.0
57472,0.0
113260,0.0
72858,1.0
55088,1.0
83177,1.0
27369,0.0
51015,0.0
48145,0.0
114300,1.0
98654,1.0
77826,1.0
22622,0.0
32393,0.0
35249,1.0
145987,0.0
34679,0.0
55828,0.0
13305,1.0
130496,1.0
142120,0.0
69277,1.0
102319,0.0
120081,0.0
25621,0.0
123130,1.0
148161,0.0
127280,0.0
125593,1.0
37351,0.0
117607,1.0
83989,1.0
43549,0.0
38872,0.0
108068,0.0
43311,0.0
51235,0.0
135454,1.0
150438,1.0
104943,1.0
33710,0.0
31271,1.0
76499,1.0
51289,0.0
75914,0.0
148344,1.0
111403,1.0
4901,1.0
23114,1.0
12468,0.0
62728,0.0
75671,1.0
33382,0.0
34176,0.0
132614,1.0
147933,1.0
131043,1.0
123489,1.0
19286,1.0
41008,0.0
146521,0.0
41506,0.0
47177,1.0
124117,1.0
32363,1.0
19248,1.0
47356,0.0
102915,0.0
62404,0.0
142419,0.0
133409,0.0
96153,1.0
10292,0.0
23841,1.0
47159,0.0
103053,0.0
55264,0.0
15271,0.0
111129,1.0
8696,1.0
41326,1.0
32120,1.0
24401,1.0
52661,0.0
112010,1.0
91044,1.0
49635,0.0
6331,0.0
49254,1.0
37584,1.0
104519,1.0
86201,0.0
106583,1.0
95797,1.0
130740,0.0
99190,1.0
16459,0.0
32073,1.0
145172,1.0
151718,1.0
106801,0.0
92665,0.0
106634,0.0
14778,0.0
36194,1.0
73858,1.0
15725,0.0
57897,1.0
91488,1.0
149154,0.0
21067,0.0
16365,0.0
28584,0.0
90128,0.0
66694,0.0
100787,0.0
6957,0.0
43893,0.0
49355,0.0
130670,0.0
137121,0.0
24558,0.0
126130,0.0
23875,1.0
149057,1.0
54256,0.0
103355,0.0
36346,0.0
97670,0.0
105991,0.0
116791,0.0
17850,1.0
111871,0.0
3313,0.0
143574,0.0
81544,1.0
13170,0.0
111298,1.0
75157,0.0
76879,1.0
4790,0.0
76472,0.0
81592,1.0
76684,0.0
138232,0.0
32968,0.0
107958,0.0
105126,0.0
36577,1.0
128232,1.0
133488,1.0
50677,0.0
31945,0.0
132150,0.0
4227,1.0
21660,1.0
147462,1.0
83893,0.0
97148,0.0
95070,1.0
18139,1.0
64661,1.0
25498,1.0
42437,1.0
141749,0.0
53595,1.0
118549,0.0
86580,0.0
154180,1.0
23211,1.0
21470,1.0
92127,0.0
48150,1.0
122423,1.0
90740,0.0
41748,0.0
55467,1.0
1291,1.0
86509,1.0
150239,0.0
32066,0.0
106230,0.0
3756,0.0
84050,1.0
31580,0.0
110187,0.0
43476,0.0
20617,1.0
38921,0.0
9617,1.0
18615,1.0
134642,0.0
152833,0.0
29998,1.0
18073,0.0
39980,1.0
33750,0.0
139965,0.0
120169,1.0
10248,1.0
150235,0.0
17303,0.0
59381,0.0
134610,0.0
64781,1.0
126262,0.0
46949,1.0
80985,0.0
59977,0.0
24054,1.0
147014,1.0
4788,1.0
144455,0.0
51168,0.0
148117,1.0
147727,1.0
34550,0.0
34145,1.0
30573,1.0
84811,1.0
62351,1.0
11384,1.0
29343,1.0
22345,0.0
130656,1.0
6991,1.0
86254,0.0
32789,0.0
115860,0.0
7261,0.0
66275,0.0
130621,0.0
114321,0.0
54663,0.0
46470,1.0
133743,1.0
37926,1.0
111176,0.0
11162,0.0
50897,0.0
19034,0.0
17811,0.0
116705,1.0
12074,0.0
16742,0.0
1402,0.0
20203,1.0
54563,0.0
145574,0.0
95768,1.0
18219,1.0
89045,0.0
14696,1.0
84938,0.0
149620,1.0
14331,0.0
77262,0.0
144832,1.0
68176,1.0
94969,0.0
52972,0.0
119047,1.0
87616,0.0
11834,1.0
113497,1.0
138277,0.0
41632,1.0
58706,0.0
70886,0.0
133446,1.0
55516,1.0
147518,1.0
150571,0.0
30253,1.0
50676,1.0
4097,1.0
20997,0.0
139553,1.0
35672,0.0
75973,1.0
13068,1.0
145578,1.0
86719,0.0
63726,0.0
16061,0.0
146011,0.0
118734,0.0
43382,0.0
51169,1.0
82230,0.0
56480,0.0
70729,0.0
61041,0.0
19540,1.0
46634,1.0
22371,1.0
130246,1.0
1246,0.0
3533,1.0
47486,1.0
89957,1.0
66013,0.0
44688,0.0
121620,0.0
86290,0.0
19320,0.0
24422,0.0
102901,0.0
108737,0.0
130572,1.0
132796,0.0
151807,0.0
32321,1.0
13086,1.0
67611,0.0
4185,0.0
89134,0.0
150940,0.0
97760,1.0
23562,0.0
120141,1.0
121292,0.0
72119,1.0
72231,1.0
124743,0.0
18356,1.0
129850,1.0
107138,0.0
5921,1.0
148212,1.0
87111,0.0
86802,0.0
98950,1.0
56535,1.0
64025,0.0
110300,1.0
82016,0.0
73797,1.0
67717,1.0
64738,1.0
110841,0.0
107207,1.0
9468,1.0
111973,0.0
115922,0.0
119225,0.0
96133,0.0
130118,0.0
98137,0.0
121397,1.0
115464,0.0
69657,1.0
57830,0.0
147281,1.0
91317,0.0
56087,1.0
134638,1.0
59744,1.0
84016,1.0
101498,0.0
150539,0.0
52111,0.0
135859,1.0
21838,0.0
90894,0.0
60894,1.0
127247,0.0
27279,0.0
28716,0.0
71469,0.0
74602,0.0
52634,0.0
115862,1.0
116745,1.0
8929,1.0
107001,1.0
57438,0.0
148084,0.0
100926,1.0
137833,0.0
139265,0.0
134357,1.0
131549,0.0
71588,0.0
53340,0.0
38941,0.0
3724,1.0
35879,1.0
116238,0.0
35117,0.0
50063,1.0
150676,0.0
116318,1.0
128729,0.0
106488,1.0
30529,1.0
40105,0.0
34878,0.0
101539,1.0
100279,0.0
89182,1.0
6214,0.0
52448,0.0
93626,0.0
33933,1.0
10202,1.0
152406,0.0
65199,1.0
123048,0.0
65515,1.0
146770,0.0
142261,0.0
64096,0.0
79139,1.0
2106,1.0
77181,0.0
69698,1.0
73049,0.0
21602,1.0
36590,1.0
4744,1.0
145809,1.0
25823,0.0
96010,1.0
51441,1.0
82010,1.0
111142,0.0
85707,1.0
54459,1.0
128348,0.0
143750,1.0
43259,1.0
3204,0.0
52461,1.0
51447,0.0
50790,1.0
16226,0.0
76125,1.0
79148,0.0
106980,1.0
29637,1.0
22468,0.0
113963,1.0
69786,1.0
75029,0.0
46837,0.0
38471,0.0
86424,0.0
39821,0.0
27755,0.0
87544,0.0
7950,0.0
93378,0.0
130309,0.0
121003,1.0
81061,0.0
102173,1.0
129677,1.0
138396,0.0
139384,1.0
104948,1.0
112606,0.0
33007,1.0
91626,1.0
8698,1.0
29664,1.0
1236,1.0
22868,1.0
138599,1.0
74117,1.0
22211,0.0
27486,0.0
67889,0.0
109462,0.0
63663,0.0
20557,1.0
42709,0.0
133202,0.0
4861,1.0
66145,0.0
133085,1.0
108021,0.0
128840,1.0
82596,0.0
132644,1.0
36716,0.0
18584,0.0
76999,0.0
129273,1.0
72915,1.0
10792,0.0
119707,1.0
101311,1.0
50269,0.0
41459,1.0
59851,0.0
139186,1.0
82870,0.0
14406,0.0
86730,0.0
91073,0.0
120262,1.0
112835,1.0
100910,1.0
36031,0.0
150581,0.0
38818,1.0
75806,0.0
138079,0.0
118338,1.0
129382,1.0
15958,0.0
20168,1.0
154122,0.0
9920,0.0
131266,0.0
76730,1.0
4880,0.0
42468,0.0
28499,0.0
87460,1.0
77572,1.0
86845,0.0
93804,1.0
4480,0.0
128512,1.0
154055,1.0
118018,1.0
126502,1.0
51532,1.0
91760,0.0
14326,1.0
67942,0.0
134192,1.0
38904,0.0
137271,1.0
46248,1.0
120685,1.0
63292,0.0
129554,1.0
57917,0.0
13987,0.0
128297,1.0
135620,0.0
54324,1.0
29545,1.0
123021,0.0
13724,1.0
12942,0.0
73755,1.0
20208,1.0
51146,1.0
49173,0.0
133091,1.0
135453,1.0
52089,0.0
58910,0.0
47009,0.0
120835,1.0
5593,1.0
94226,0.0
25830,0.0
136706,1.0
117908,0.0
115527,1.0
53044,0.0
64243,1.0
123398,0.0
116000,0.0
142967,0.0
79405,0.0
130922,0.0
65784,0.0
120222,1.0
61479,0.0
16932,1.0
9749,0.0
57467,0.0
103706,1.0
613,0.0
72723,0.0
149405,1.0
113719,0.0
69019,1.0
47595,0.0
132306,0.0
48769,1.0
142358,1.0
9606,0.0
118343,1.0
80813,1.0
119169,1.0
5750,0.0
6043,0.0
1611,0.0
105264,0.0
94932,1.0
49558,0.0
134790,1.0
37847,0.0
22501,1.0
16690,1.0
121551,1.0
105222,0.0
82876,1.0
106919,0.0
146222,1.0
118213,1.0
47773,0.0
51175,0.0
74270,0.0
91047,0.0
103094,0.0
20140,0.0
20322,1.0
21103,1.0
107311,0.0
128744,0.0
135464,1.0
123052,1.0
32615,0.0
8193,1.0
54741,1.0
145650,0.0
124306,1.0
93517,0.0
21326,1.0
17485,0.0
86576,1.0
67119,1.0
10478,0.0
74271,0.0
55987,0.0
121157,0.0
75,1.0
146405,1.0
78608,1.0
41570,1.0
76402,0.0
138466,0.0
20359,1.0
38780,0.0
56951,1.0
55192,1.0
118285,1.0
152809,0.0
106618,0.0
79027,0.0
91636,1.0
53549,0.0
92806,0.0
133724,0.0
103881,1.0
59181,0.0
120916,1.0
138720,1.0
11518,0.0
103283,0.0
13428,0.0
133046,0.0
1788,0.0
89701,1.0
88650,0.0
144399,1.0
6114,0.0
6112,1.0
119588,1.0
99066,1.0
56548,0.0
116030,1.0
19791,0.0
19977,1.0
16516,1.0
115774,0.0
137969,1.0
153467,1.0
118797,1.0
182,0.0
92959,1.0
117963,1.0
71354,1.0
62312,0.0
108325,1.0
38353,0.0
150950,1.0
78194,1.0
98669,1.0
56182,0.0
56283,1.0
19619,0.0
137263,1.0
21029,1.0
52555,1.0
143578,1.0
34671,0.0
39664,0.0
131130,0.0
39589,1.0
71080,0.0
58708,0.0
20405,1.0
107496,1.0
150636,0.0
15132,0.0
146378,1.0
40896,0.0
143064,1.0
107533,0.0
85681,0.0
23885,1.0
22527,0.0
128,1.0
90675,0.0
54413,1.0
105873,1.0
56142,0.0
21346,1.0
24957,1.0
46825,0.0
129574,0.0
88245,0.0
7062,0.0
91675,0.0
55548,1.0
40334,0.0
3705,0.0
139780,0.0
37356,0.0
